 time t = 0
 156672861.637 0 -1 41148.3848 17  4
 713820980.151 0 0 41148.3848 17  2
 708290303.722 0 0 41148.3848 17  3
 1422105906.52 0 0 41148.3848 17  4
 time t = 7.82085902222e-009
 66880565.0684 0 -1 41148.3848 17  2
 89792296.5665 0 -1 41148.3848 17  3
 156672861.653 0 -1 41148.3848 17  4
 1420444582.07 0 0 41148.3848 17  2
 1687625.06411 0 0 41148.3848 17  3
 354.194714673 0 0 41148.3848 17  4
 time t = 8.32085902222e-009
 78728056.7282 0 -1 41148.3848 17  2
 77944804.9049 0 -1 41148.3848 17  3
 156672861.655 0 -1 41148.3848 17  4
 923680220.972 0 0 41148.3848 17  2
 497508066.174 0 0 41148.3848 17  3
 1388486731.36 0 0 41148.3848 17  4
 time t = 8.54474158938e-009
 6992843.28438 0 -1 10000 3  0
 832891760.463 0 0 41148.3848 3  6
 1019105132.8 0 0 41148.3848 3  7
 1080595329.77 0 0 41148.3848 3  8
 957614935.462 0 0 41148.3848 3  9
 800889694.097 0 0 41148.3848 3  13
 285600920.217 0 0 41148.3848 3  15
 1713599505.69 0 0 41148.3848 3  16
 912711696.276 0 0 41148.3848 3  17
 time t = 8.73501736302e-009
 104540083.281 0 -1 41148.23871 8  2
 71122077.9208 0 -1 41148.23871 8  3
 137680224.663 0 -1 41148.23871 8  4
 797961039.592 0 0 41148.3848 8  2
 797961039.618 0 0 41148.3848 8  3
 time t = 8.83212115288e-009
 6992843.28438 0 -1 10000 2  0
 832764361.572 0 0 41148.3848 2  6
 1012649379.45 0 0 41148.3848 2  7
 1073614969.68 0 0 41148.3848 2  8
 970583403.191 0 0 41148.3848 2  9
 1713339379.17 0 0 41148.3848 2  13
 285555211.021 0 0 41148.3848 2  15
 1583580576.15 0 0 41148.3848 2  16
 129758740.812 0 0 41148.3848 2  17
 time t = 8.87769413456e-009
 104445365.375 0 -1 41148.0561 6  2
 104445365.347 0 -1 41148.0561 6  3
 104445365.361 0 -1 41148.0561 6  4
 661351554.615 0 0 41148.3848 6  2
 661351554.614 0 0 41148.3848 6  3
 1322703109.23 0 0 41148.3848 6  4
 time t = 9.12863789924e-009
 6992843.27789 0 -1 10000 4  0
 1665265747.11 0 0 41148.3848 4  6
 2030908161.05 0 0 41148.3848 4  7
 226066.118446 0 0 41148.3848 4  8
 6442503.47671 0 0 41148.3848 4  9
 1654859678.45 0 0 41148.3848 4  13
 2284082403.52 0 0 41148.3848 4  14
 58209063.6191 0 0 41148.3848 4  15
 11.0803984535 0 0 41148.3848 4  16
 time t = 9.18586213387e-009
 313345373.812 0 -1 41148.3848 13  2
 1.41877994336 0 -1 41148.3848 13  3
 3.44539759164 0 -1 41148.3848 13  4
 671306234.471 0 0 41148.3848 13  2
 670110088.893 0 0 41148.3848 13  3
 266.651841274 0 0 41148.3848 13  4
 time t = 9.21411704327e-009
 6992843.28438 0 -1 10000 2  0
 832594961.25 0 0 41148.3848 2  6
 264690000.126 0 0 41148.3848 2  7
 1852912737.85 0 0 41148.3848 2  8
 938623191.965 0 0 41148.3848 2  9
 1205732428.21 0 0 41148.3848 2  13
 1712987908.89 0 0 41148.3848 2  15
 285499919.138 0 0 41148.3848 2  16
 507258510.394 0 0 41148.3848 2  17
 time t = 9.71411704327e-009
 6992843.28438 0 -1 10000 2  0
 832373132.129 0 0 41148.3848 2  6
 1813989039.73 0 0 41148.3848 2  7
 222511806.865 0 0 41148.3848 2  8
 1018910810.25 0 0 41148.3848 2  9
 793712299.152 0 0 41148.3848 2  13
 1712375094.11 0 0 41148.3848 2  14
 285426049.331 0 0 41148.3848 2  16
 918976471.433 0 0 41148.3848 2  17
 time t = 9.79067462912e-009
 137528326.22 0 -1 41148.23871 7  2
 143858921.414 0 -1 41148.23871 7  3
 31955138.2312 0 -1 41148.23871 7  4
 800771853.079 0 0 41148.3848 7  2
 794252899.476 0 0 41148.3848 7  3
 6660.85813378 0 0 41148.3848 7  4
 time t = 1.01580975301e-008
 6992843.28438 0 -1 10000 2  0
 832176063.355 0 0 41148.3848 2  6
 1083537515.95 0 0 41148.3848 2  7
 1124067962.39 0 0 41148.3848 2  8
 847082793.929 0 0 41148.3848 2  9
 1711955144.95 0 0 41148.3848 2  13
 285355159.943 0 0 41148.3848 2  14
 1043419769.09 0 0 41148.3848 2  16
 668881360.761 0 0 41148.3848 2  17
 time t = 1.02095061605e-008
 46179552.5458 0 -1 41148.23871 7  2
 151148346.518 0 -1 41148.23871 7  3
 116014486.802 0 -1 41148.23871 7  4
 248249088.046 0 0 41148.3848 7  2
 1346419387.11 0 0 41148.3848 7  3
 1375475556.53 0 0 41148.3848 7  4
 time t = 1.03011039878e-008
 6992843.28438 0 -1 10000 3  0
 832112568.591 0 0 41148.3848 3  6
 867550168.272 0 0 41148.3848 3  7
 1168648643.9 0 0 41148.3848 3  8
 1018256388.23 0 0 41148.3848 3  9
 874285744.289 0 0 41148.3848 3  13
 1711996386.72 0 0 41148.3848 3  14
 285333735.161 0 0 41148.3848 3  15
 1551.49590869 0 0 41148.3848 3  16
 837710975.468 0 0 41148.3848 3  17
 time t = 1.03654493603e-008
 65631267.4156 0 -1 41148.23871 9  2
 91235400.2389 0 -1 41148.23871 9  3
 156475718.211 0 -1 41148.23871 9  4
 887741439.378 0 0 41148.3848 9  2
 706794345.019 0 0 41148.3848 9  3
 1589385704.6 0 0 41148.3848 9  4
 time t = 1.08654493603e-008
 124042727.301 0 -1 41148.23871 9  2
 154593615.885 0 -1 41148.23871 9  3
 34706042.6802 0 -1 41148.23871 9  4
 797055099.349 0 0 41148.3848 9  2
 797055099.384 0 0 41148.3848 9  3
 time t = 1.13654493603e-008
 63842955.8218 0 -1 41148.23871 9  2
 92831167.394 0 -1 41148.23871 9  3
 156668262.65 0 -1 41148.23871 9  4
 796842200.31 0 0 41148.3848 9  2
 796842200.21 0 0 41148.3848 9  3
 time t = 1.16154528393e-008
 6992843.28438 0 -1 10000 3  0
 831528573.473 0 0 41148.3848 3  6
 1017971694.06 0 0 41148.3848 3  7
 751625048.198 0 0 41148.3848 3  8
 1282714773.39 0 0 41148.3848 3  9
 916194290.957 0 0 41148.3848 3  13
 1710794637.74 0 0 41148.3848 3  14
 285133694.491 0 0 41148.3848 3  15
 19.007344734 0 0 41148.3848 3  16
 794602462.039 0 0 41148.3848 3  17
 time t = 1.16171774469e-008
 152341918.074 0 -1 41148.23871 8  2
 29187873.6111 0 -1 41148.23871 8  3
 131812594.181 0 -1 41148.23871 8  4
 735671300.934 0 0 41148.3848 8  2
 857798648.018 0 0 41148.3848 8  3
 2343479.47642 0 0 41148.3848 8  4
 time t = 1.21171774469e-008
 155165903.492 0 -1 41148.23871 8  2
 155402365.016 0 -1 41148.23871 8  3
 2774117.35775 0 -1 41148.23871 8  4
 796521915.554 0 0 41148.3848 8  2
 796521915.698 0 0 41148.3848 8  3
 time t = 1.22818208091e-008
 6992843.28438 0 -1 10000 3  0
 831232198.194 0 0 41148.3848 3  6
 944227394.921 0 0 41148.3848 3  7
 1017222767.1 0 0 41148.3848 3  8
 1089773441.72 0 0 41148.3848 3  9
 16885.5798025 0 0 41148.3848 3  13
 285031848.844 0 0 41148.3848 3  14
 1710185109.07 0 0 41148.3848 3  15
 866612539.101 0 0 41148.3848 3  16
 843557562.352 0 0 41148.3848 3  17
 time t = 1.23968873848e-008
 313345378.676 0 -1 41148.3848 15  3
 463454396.059 0 0 41148.3848 15  2
 215976510.105 0 0 41148.3848 15  3
 1722867811.85 0 0 41148.3848 15  4
 time t = 1.24064184717e-008
 6992843.28438 0 -1 10000 2  0
 831176759.999 0 0 41148.3848 2  6
 893527301.618 0 0 41148.3848 2  7
 1418456315.9 0 0 41148.3848 2  8
 739036487.888 0 0 41148.3848 2  9
 1268235735.37 0 0 41148.3848 2  13
 441841629.298 0 0 41148.3848 2  14
 285012721.072 0 0 41148.3848 2  15
 1710066731.42 0 0 41148.3848 2  17
 time t = 1.25493283661e-008
 313343377.064 0 -1 41148.3848 13  2
 535.952503998 0 -1 41148.3848 13  3
 1465.66277831 0 -1 41148.3848 13  4
 647916801.324 0 0 41148.3848 13  2
 691092006.488 0 0 41148.3848 13  3
 1338660680.06 0 0 41148.3848 13  4
 time t = 1.27132341332e-008
 6992843.28438 0 -1 10000 3  0
 831040216.968 0 0 41148.3848 3  6
 592051248.017 0 0 41148.3848 3  7
 616019721.761 0 0 41148.3848 3  8
 1842447923.99 0 0 41148.3848 3  9
 1018427292.04 0 0 41148.3848 3  13
 284965313.835 0 0 41148.3848 3  14
 1709790829.13 0 0 41148.3848 3  15
 691342543.419 0 0 41148.3848 3  16
 22167.1020675 0 0 41148.3848 3  17
 time t = 1.28037520799e-008
 92071851.5867 0 -1 41148.23871 8  2
 64871401.0794 0 -1 41148.23871 8  3
 156399133.199 0 -1 41148.23871 8  4
 795859700.354 0 0 41148.3848 8  2
 796598661.999 0 0 41148.3848 8  3
 85.7266507724 0 0 41148.3848 8  4
 time t = 1.30849894822e-008
 6992843.27789 0 -1 10000 4  0
 1136759592.42 0 0 41148.3848 4  6
 489.326081852 0 0 41148.3848 4  8
 1371624183.72 0 0 41148.3848 4  9
 8833091.31301 0 0 41148.3848 4  13
 417379.670011 0 0 41148.3848 4  14
 30.1605216567 0 0 41148.3848 4  15
 1543139384.11 0 0 41148.3848 4  16
 1148839201.92 0 0 41148.3848 4  17
 time t = 1.32760202563e-008
 78299200.4082 0 -1 41148.23871 9  2
 78371992.559 0 -1 41148.23871 9  3
 156671192.898 0 -1 41148.23871 9  4
 541235254.188 0 0 41148.3848 9  2
 541235254.059 0 0 41148.3848 9  3
 time t = 1.35757853753e-008
 6992843.28438 0 -1 10000 2  0
 401772247.26 0 0 41148.3848 2  6
 490980473.508 0 0 41148.3848 2  7
 453825946.63 0 0 41148.3848 2  8
 528135000.048 0 0 41148.3848 2  9
 567693556.815 0 0 41148.3848 2  13
 792007262.489 0 0 41148.3848 2  14
 188379524.505 0 0 41148.3848 2  15
 33.9055655406 0 0 41148.3848 2  16
 272638507.382 0 0 41148.3848 2  17
 time t = 1.35873173731e-008
 104445365.362 0 -1 41148.0561 6  2
 104445365.361 0 -1 41148.0561 6  3
 104445365.361 0 -1 41148.0561 6  4
 319297841.001 0 0 41148.3848 6  2
 319297841.001 0 0 41148.3848 6  3
 638595682.002 0 0 41148.3848 6  4
 time t = 1.40873173731e-008
 104445365.361 0 -1 41148.0561 6  2
 104445365.361 0 -1 41148.0561 6  3
 104445365.361 0 -1 41148.0561 6  4
 319276136.32 0 0 41148.3848 6  2
 319276136.324 0 0 41148.3848 6  3
 638552272.644 0 0 41148.3848 6  4
 time t = 1.45873173731e-008
 104445365.36 0 -1 41148.0561 6  2
 104445365.363 0 -1 41148.0561 6  3
 104445365.361 0 -1 41148.0561 6  4
 319254414.972 0 0 41148.3848 6  2
 319254414.968 0 0 41148.3848 6  3
 638508829.94 0 0 41148.3848 6  4
 time t = 1.47392380716e-008
 6992843.27789 0 -1 10000 4  0
 719243004.558 0 0 41148.3848 4  6
 884212589.388 0 0 41148.3848 4  7
 760538364.431 0 0 41148.3848 4  13
 1013983623.49 0 0 41148.3848 4  15
 13105.1915163 0 0 41148.3848 4  16
 50308.4962705 0 0 41148.3848 4  17
 time t = 1.47944530592e-008
 104445365.361 0 -1 41148.0561 6  2
 104445365.361 0 -1 41148.0561 6  3
 104445365.361 0 -1 41148.0561 6  4
 287744068.059 0 0 41148.3848 6  2
 287744068.059 0 0 41148.3848 6  3
 575488136.118 0 0 41148.3848 6  4
 time t = 1.52944530592e-008
 104445365.361 0 -1 41148.0561 6  2
 104445365.362 0 -1 41148.0561 6  3
 104445365.361 0 -1 41148.0561 6  4
 287776086.094 0 0 41148.3848 6  2
 287776086.092 0 0 41148.3848 6  3
 575552172.186 0 0 41148.3848 6  4
 time t = 1.57944530592e-008
 104445365.361 0 -1 41148.0561 6  2
 104445365.362 0 -1 41148.0561 6  3
 104445365.361 0 -1 41148.0561 6  4
 287808076.197 0 0 41148.3848 6  2
