 time t = 0
 6992843.28438 0 -1 10000 2  0
 3385043589.45 0 0 41148.3848 2  6
 5690597349 0 0 41148.3848 2  8
 902084012.665 0 0 41148.3848 2  13
 683089203.416 0 0 41148.3848 2  14
 369596931.437 0 0 41148.3848 2  17
 time t = 2.81201963442e-011
 156671185.022 0 -1 41148.23871 8  2
 156671193.305 0 -1 41148.23871 8  3
 7.53526088603 0 -1 41148.23871 8  4
 5835419162.85 0 0 41148.3848 8  3
 280.660466582 0 0 41148.3848 8  4
 time t = 1.85968603076e-010
 6992843.28438 0 -1 10000 3  0
 11729763724.7 0 0 41148.3848 3  16
 time t = 2.50142968809e-010
 52303518.4465 0 -1 41148.3848 16  2
 261041609.184 0 -1 41148.3848 16  3
 3350592.49597 0 0 41148.3848 16  2
 1842792144.86 0 0 41148.3848 16  3
 time t = 3.17075632086e-010
 6992843.28438 0 -1 10000 3  0
 11729763725.5 0 0 41148.3848 3  16
 time t = 3.78479219789e-010
 87682760.0165 0 -1 41148.3848 16  2
 225662963.24 0 -1 41148.3848 16  3
 3094913975.62 0 0 41148.3848 16  3
 time t = 4.38298639368e-010
 6992843.28438 0 -1 10000 3  0
 11729763725.5 0 0 41148.3848 3  16
 time t = 5.69397660102e-010
 180164189.848 0 -1 41148.3848 16  2
 133181060.472 0 -1 41148.3848 16  3
 5419029442.96 0 0 41148.3848 16  2
 940175830.467 0 0 41148.3848 16  3
 time t = 8.57740089931e-010
 6992843.28438 0 -1 10000 2  0
 3385043589.64 0 0 41148.3848 2  6
 1.13504743641 0 0 41148.3848 2  7
 5683024618.68 0 0 41148.3848 2  8
 7572729.02221 0 0 41148.3848 2  9
 1954174512.44 0 0 41148.3848 2  13
 792973.47133 0 0 41148.3848 2  15
 time t = 9.19500500257e-010
 79010377.1681 0 -1 41148.23871 8  2
 156671192.94 0 -1 41148.23871 8  3
 77660815.7719 0 -1 41148.23871 8  4
 50266146.6232 0 0 41148.3848 8  3
 2892576795.84 0 0 41148.3848 8  4
 time t = 1.41950050026e-009
 71130879.3964 0 -1 41148.23871 8  2
 171080638.154 0 -1 41148.23871 8  3
 71130868.3171 0 -1 41148.23871 8  4
 412.406288305 0 0 41148.3848 8  3
 2649360518.77 0 0 41148.3848 8  4
 time t = 1.44751421497e-009
 6992843.28422 0 -1 10000 4  0
 4949639305.57 0 0 41148.3848 4  7
 740277648.855 0 0 41148.3848 4  8
 680395.044031 0 0 41148.3848 4  9
 2235794814.47 0 0 41148.3848 4  15
