 time t = 0
 2420675274.97 0 -1 10006.5312859 4  0
 2420675274.97 1 -1 10006.5312859 4  0
 2420675274.97 2 -1 10006.5312859 4  0
 2420675274.97 3 -1 10006.5312859 4  0
 2420675274.97 4 -1 10006.5312859 4  0
 2420675274.97 5 -1 10006.5312859 4  0
 2420675274.97 6 -1 10006.5312859 4  0
 2420675274.97 7 -1 10006.5312859 4  0
 2420675274.97 8 -1 10006.5312859 4  0
 2420675274.97 9 -1 10006.5312859 4  0
 2420675274.97 10 -1 10006.5312859 4  0
 2420675274.97 11 -1 10006.5312859 4  0
 2420675274.97 12 -1 10006.5312859 4  0
 2420675274.97 13 -1 10006.5312859 4  0
 2420675274.97 14 -1 10006.5312859 4  0
 2420675274.97 15 -1 10006.5312859 4  0
 2420675274.97 16 -1 10006.5312859 4  0
 2420675274.97 17 -1 10006.5312859 4  0
 2420675274.97 18 -1 10006.5312859 4  0
 2420675274.97 19 -1 10006.5312859 4  0
 2420675274.97 20 -1 10006.5312859 4  0
 2420675274.97 21 -1 10006.5312859 4  0
 2420675274.97 22 -1 10006.5312859 4  0
 2420675274.97 23 -1 10006.5312859 4  0
 2420675274.97 24 -1 10006.5312859 4  0
 2420675274.97 25 -1 10006.5312859 4  0
 2420675274.97 26 -1 10006.5312859 4  0
 2420675274.97 27 -1 10006.5312859 4  0
 2420675274.97 28 -1 10006.5312859 4  0
 2420675274.97 29 -1 10006.5312859 4  0
 2420675274.97 30 -1 10006.5312859 4  0
 2420675274.97 31 -1 10006.5312859 4  0
 2420675274.97 32 -1 10006.5312859 4  0
 2420675274.97 33 -1 10006.5312859 4  0
 2420675274.97 34 -1 10006.5312859 4  0
 2420675274.97 35 -1 10006.5312859 4  0
 2420675274.97 36 -1 10006.5312859 4  0
 2420675274.97 37 -1 10006.5312859 4  0
 2420675274.97 38 -1 10006.5312859 4  0
 2420675274.97 39 -1 10006.5312859 4  0
 2420675274.97 40 -1 10006.5312859 4  0
 2420675274.97 41 -1 10006.5312859 4  0
 2420675274.97 42 -1 10006.5312859 4  0
 2420675274.97 43 -1 10006.5312859 4  0
 2420675274.97 44 -1 10006.5312859 4  0
