 time t = 0
 6992843.28438 0 -1 10000 2  0
 3357307406.64 0 0 41148.3848 2  6
 5690597349.12 0 0 41148.3848 2  9
 159995407.62 0 0 41148.3848 2  10
 1823033883.9 0 0 41148.3848 2  17
 time t = 2.81188640492e-011
 156671192.919 0 -1 41148.23871 9  2
 156671192.946 0 -1 41148.23871 9  3
 5835419738.89 0 0 41148.3848 9  3
 time t = 7.81188640492e-011
 156671192.955 0 -1 41148.23871 9  2
 156671192.91 0 -1 41148.23871 9  3
 5835419737.56 0 0 41148.3848 9  3
 time t = 1.28118864049e-010
 156671192.931 0 -1 41148.23871 9  2
 156671192.934 0 -1 41148.23871 9  3
 5835419738.45 0 0 41148.3848 9  3
 time t = 1.51626079192e-010
 6992843.28438 0 -1 10000 3  0
 1302928411.96 0 0 41148.3848 3  13
 10426835313.5 0 0 41148.3848 3  14
 time t = 2.01626079192e-010
 6992843.28438 0 -1 10000 3  0
 20638993.7182 0 0 41148.3848 3  13
 11709124731.8 0 0 41148.3848 3  14
 time t = 2.18997157459e-010
 310551015.439 0 -1 41148.3848 14  2
 2794363.23706 0 -1 41148.3848 14  3
 10961432773.5 0 0 41148.3848 14  2
 time t = 2.68997157459e-010
 234609439.603 0 -1 41148.3848 14  2
 78735939.0726 0 -1 41148.3848 14  3
 8280944103.76 0 0 41148.3848 14  2
 time t = 3.18997157459e-010
 10686027.622 0 -1 41148.3848 14  2
 302659351.054 0 -1 41148.3848 14  3
 377181743.33 0 0 41148.3848 14  2
 time t = 3.68997157459e-010
 282492075.2 0 -1 41148.3848 14  2
 30853303.4763 0 -1 41148.3848 14  3
 9971044168.03 0 0 41148.3848 14  2
 time t = 4.18997157459e-010
 34238365.3073 0 -1 41148.3848 14  2
 279107013.369 0 -1 41148.3848 14  3
 1208502052.61 0 0 41148.3848 14  2
 time t = 4.68997157459e-010
 195306578.964 0 -1 41148.3848 14  2
 118038799.712 0 -1 41148.3848 14  3
 6893681968.94 0 0 41148.3848 14  2
 time t = 5.18997157459e-010
 43523158.229 0 -1 41148.3848 14  2
 269822220.447 0 -1 41148.3848 14  3
 1536224804.64 0 0 41148.3848 14  2
 time t = 5.55500350614e-010
 6992843.28438 0 -1 10000 2  0
 3357307406.75 0 0 41148.3848 2  6
 5690597349.53 0 0 41148.3848 2  9
 159995407.707 0 0 41148.3848 2  10
 1823033883.27 0 0 41148.3848 2  17
 time t = 6.05500350614e-010
 6992843.28438 0 -1 10000 2  0
 3357307406.37 0 0 41148.3848 2  6
 5690597349.27 0 0 41148.3848 2  9
 159995407.418 0 0 41148.3848 2  10
 1823033884.17 0 0 41148.3848 2  17
 time t = 6.14697131377e-010
 48699025.2998 0 -1 41148.3888924 17  2
 250837589.256 0 -1 41148.3888924 17  3
 1715041391.97 0 0 41148.3848 17  3
 time t = 6.64697131377e-010
 48699025.2959 0 -1 41148.3888924 17  2
 250837589.196 0 -1 41148.3888924 17  3
 1715041391.39 0 0 41148.3848 17  3
 time t = 7.14697131377e-010
 48699025.2892 0 -1 41148.3888924 17  2
 250837589.333 0 -1 41148.3888924 17  3
 1715041393.12 0 0 41148.3848 17  3
 time t = 7.64697131377e-010
 48699025.2887 0 -1 41148.3888924 17  2
 250837589.346 0 -1 41148.3888924 17  3
 1715041393.22 0 0 41148.3848 17  3
 time t = 8.14697131377e-010
 48699025.292 0 -1 41148.3888924 17  2
 250837589.259 0 -1 41148.3888924 17  3
 1715041392.21 0 0 41148.3848 17  3
 time t = 8.64697131377e-010
 48699025.2973 0 -1 41148.3888924 17  2
 250837589.039 0 -1 41148.3888924 17  3
 1715041389.5 0 0 41148.3848 17  3
 time t = 9.14697131377e-010
 48699025.3008 0 -1 41148.3888924 17  2
