0  -9.1792876e-005 0.0013017133 -0.0018196958   0 0 0  2 
2.8118864e-011  -9.1792876e-005 0.0013017133 -0.0018196958   1496.5487 0 -2.7575186e-010  9 
7.8118864e-011  -9.1718048e-005 0.0013017133 -0.0018196958   1496.5487 0 -7.6608436e-010  9 
1.2811886e-010  -9.1643221e-005 0.0013017133 -0.0018196958   1496.5487 0 -1.2564169e-009  9 
1.5162608e-010  -9.1608041e-005 0.0013017133 -0.0018196958   0 0 -1.4869439e-009  3 
2.0162608e-010  -9.1608041e-005 0.0013017133 -0.0018196958   0 0 -1.9772764e-009  3 
2.1899716e-010  -9.1608041e-005 0.0013017133 -0.0018196958   1496.5487 0 -2.1476285e-009  14 
2.6899716e-010  -9.1533214e-005 0.0013017133 -0.0018196958   1496.5487 0 -2.637961e-009  14 
3.1899716e-010  -9.1458386e-005 0.0013017133 -0.0018196958   1496.5487 0 -3.1282935e-009  14 
3.6899716e-010  -9.1383559e-005 0.0013017133 -0.0018196958   1496.5487 0 -3.618626e-009  14 
4.1899716e-010  -9.1308731e-005 0.0013017133 -0.0018196958   1496.5487 0 -4.1089585e-009  14 
4.6899716e-010  -9.1233904e-005 0.0013017133 -0.0018196958   1496.5487 0 -4.599291e-009  14 
5.1899716e-010  -9.1159076e-005 0.0013017133 -0.0018196958   1496.5487 0 -5.0896235e-009  14 
5.5550035e-010  -9.1104448e-005 0.0013017133 -0.0018196958   0 0 -5.4475975e-009  2 
6.0550035e-010  -9.1104448e-005 0.0013017133 -0.0018196958   0 0 -5.93793e-009  2 
6.1469713e-010  -9.1104448e-005 0.0013017133 -0.0018196958   1496.5487 0 -6.0281196e-009  17 
6.6469713e-010  -9.102962e-005 0.0013017133 -0.0018196958   1496.5487 0 -6.5184521e-009  17 
7.1469713e-010  -9.0954793e-005 0.0013017133 -0.0018196958   1496.5487 0 -7.0087846e-009  17 
7.6469713e-010  -9.0879965e-005 0.0013017133 -0.0018196958   1496.5487 0 -7.4991171e-009  17 
8.1469713e-010  -9.0805138e-005 0.0013017133 -0.0018196958   1496.5487 0 -7.9894496e-009  17 
8.6469713e-010  -9.073031e-005 0.0013017133 -0.0018196958   1496.5487 0 -8.4797821e-009  17 
9.1469713e-010  -9.0655483e-005 0.0013017133 -0.0018196958   1496.5487 0 -8.9701146e-009  17 
9.6469713e-010  -9.0580656e-005 0.0013017133 -0.0018196958   1496.5487 0 -9.4604471e-009  17 
1.0146971e-009  -9.0505828e-005 0.0013017133 -0.0018196958   1496.5487 0 -9.9507796e-009  17 
1.0646971e-009  -9.0431001e-005 0.0013017133 -0.0018196958   1496.5487 0 -1.0441112e-008  17 
1.1146971e-009  -9.0356173e-005 0.0013017133 -0.0018196958   1496.5487 0 -1.0931445e-008  17 
1.1646971e-009  -9.0281346e-005 0.0013017133 -0.0018196958   1496.5487 0 -1.1421777e-008  17 
1.2146971e-009  -9.0206518e-005 0.0013017133 -0.0018196958   1496.5487 0 -1.191211e-008  17 
1.2646971e-009  -9.0131691e-005 0.0013017133 -0.0018196958   1496.5487 0 -1.2402442e-008  17 
1.3146971e-009  -9.0056864e-005 0.0013017133 -0.0018196958   1496.5487 0 -1.2892775e-008  17 
1.3646971e-009  -8.9982036e-005 0.0013017133 -0.0018196958   1496.5487 0 -1.3383107e-008  17 
1.4146971e-009  -8.9907209e-005 0.0013017133 -0.0018196958   1496.5487 0 -1.387344e-008  17 
1.4646971e-009  -8.9832381e-005 0.0013017133 -0.0018196958   1496.5487 0 -1.4363772e-008  17 
1.5146971e-009  -8.9757554e-005 0.0013017133 -0.0018196958   1496.5487 0 -1.4854105e-008  17 
1.5646971e-009  -8.9682726e-005 0.0013017133 -0.0018196958   1496.5487 0 -1.5344437e-008  17 
1.6146971e-009  -8.9607899e-005 0.0013017133 -0.0018196958   1496.5487 0 -1.583477e-008  17 
1.6646971e-009  -8.9533072e-005 0.0013017133 -0.0018196958   1496.5487 0 -1.6325102e-008  17 
1.7146971e-009  -8.9458244e-005 0.0013017133 -0.0018196958   1496.5487 0 -1.6815435e-008  17 
1.7646971e-009  -8.9383417e-005 0.0013017133 -0.0018196958   1496.5487 0 -1.7305767e-008  17 
1.8146971e-009  -8.9308589e-005 0.0013017133 -0.0018196958   1496.5487 0 -1.77961e-008  17 
